id,bin
NODE_41043_length_234_cov_1.312849,contigs.fasta_bin_54J
NODE_41044_length_234_cov_1.296089,contigs.fasta_bin_1A
NODE_41045_length_234_cov_1.290503,contigs.fasta_bin_45D
NODE_41046_length_234_cov_1.290503,contigs.fasta_bin_50B
NODE_41048_length_234_cov_1.284916,contigs.fasta_bin_68O
NODE_41049_length_234_cov_1.273743,contigs.fasta_bin_64G
NODE_41050_length_234_cov_1.273743,contigs.fasta_bin_43C
NODE_41051_length_234_cov_1.251397,contigs.fasta_bin_63J
NODE_41052_length_234_cov_1.245810,contigs.fasta_bin_5D
NODE_41054_length_234_cov_1.229050,contigs.fasta_bin_47U
NODE_41055_length_234_cov_1.217877,contigs.fasta_bin_60E
NODE_41056_length_234_cov_1.217877,contigs.fasta_bin_55C
NODE_41058_length_234_cov_1.212291,contigs.fasta_bin_68O
NODE_41059_length_234_cov_1.212291,contigs.fasta_bin_62K
NODE_41060_length_234_cov_1.206704,contigs.fasta_bin_68O
NODE_41061_length_234_cov_1.201117,contigs.fasta_bin_60E
NODE_41062_length_234_cov_1.195531,contigs.fasta_bin_9E
NODE_41064_length_234_cov_1.184358,contigs.fasta_bin_63J
NODE_41065_length_234_cov_1.178771,contigs.fasta_bin_1A
NODE_41066_length_234_cov_1.167598,contigs.fasta_bin_62K
NODE_41067_length_234_cov_1.150838,contigs.fasta_bin_9E
NODE_41068_length_234_cov_1.145251,contigs.fasta_bin_1A
NODE_41069_length_234_cov_1.145251,contigs.fasta_bin_54J
NODE_41070_length_234_cov_1.139665,contigs.fasta_bin_63J
NODE_41073_length_234_cov_1.117318,contigs.fasta_bin_9E
NODE_41074_length_234_cov_1.117318,contigs.fasta_bin_53F
NODE_41075_length_234_cov_1.117318,contigs.fasta_bin_5D
NODE_41076_length_234_cov_1.094972,contigs.fasta_bin_20
NODE_41077_length_234_cov_1.094972,contigs.fasta_bin_55C
NODE_41078_length_234_cov_1.089385,contigs.fasta_bin_45D
NODE_41080_length_234_cov_1.078212,contigs.fasta_bin_62K
NODE_41081_length_234_cov_1.072626,contigs.fasta_bin_55C
NODE_41082_length_234_cov_1.072626,contigs.fasta_bin_46I
NODE_41083_length_234_cov_1.061453,contigs.fasta_bin_55C
NODE_41084_length_234_cov_1.061453,contigs.fasta_bin_63J
NODE_41085_length_234_cov_1.061453,contigs.fasta_bin_47U
NODE_41086_length_234_cov_1.061453,contigs.fasta_bin_9E
NODE_41087_length_234_cov_1.061453,contigs.fasta_bin_42I
NODE_41088_length_234_cov_1.061453,contigs.fasta_bin_5D
NODE_41089_length_234_cov_1.061453,contigs.fasta_bin_30C
NODE_41092_length_234_cov_1.061453,contigs.fasta_bin_57D
NODE_41093_length_234_cov_1.061453,contigs.fasta_bin_38J
NODE_41094_length_234_cov_1.061453,contigs.fasta_bin_5D
NODE_41095_length_234_cov_1.061453,contigs.fasta_bin_63J
NODE_41097_length_234_cov_1.061453,contigs.fasta_bin_21A
NODE_41099_length_234_cov_1.061453,contigs.fasta_bin_42I
NODE_41100_length_234_cov_1.061453,contigs.fasta_bin_63J
NODE_41102_length_234_cov_1.061453,contigs.fasta_bin_38J
NODE_41104_length_234_cov_1.061453,contigs.fasta_bin_45D
NODE_41106_length_234_cov_1.061453,contigs.fasta_bin_64G
NODE_41107_length_234_cov_1.061453,contigs.fasta_bin_35A
NODE_41109_length_234_cov_1.061453,contigs.fasta_bin_24D
NODE_41110_length_234_cov_1.055866,contigs.fasta_bin_1A
NODE_41111_length_234_cov_1.055866,contigs.fasta_bin_62K
NODE_41112_length_234_cov_1.055866,contigs.fasta_bin_1A
NODE_41113_length_234_cov_1.055866,contigs.fasta_bin_40I
NODE_41114_length_234_cov_1.055866,contigs.fasta_bin_24D
NODE_41115_length_234_cov_1.055866,contigs.fasta_bin_38J
NODE_41116_length_234_cov_1.050279,contigs.fasta_bin_5D
NODE_41117_length_234_cov_1.050279,contigs.fasta_bin_9E
NODE_41118_length_234_cov_1.050279,contigs.fasta_bin_63J
NODE_41119_length_234_cov_1.050279,contigs.fasta_bin_36L
NODE_41120_length_234_cov_1.044693,contigs.fasta_bin_59F
NODE_41121_length_234_cov_1.044693,contigs.fasta_bin_5D
NODE_41122_length_234_cov_1.033520,contigs.fasta_bin_60E
NODE_41124_length_234_cov_1.033520,contigs.fasta_bin_16D
NODE_41126_length_234_cov_1.022346,contigs.fasta_bin_5D
NODE_41128_length_234_cov_1.022346,contigs.fasta_bin_50B
NODE_41130_length_234_cov_1.022346,contigs.fasta_bin_57D
NODE_41131_length_234_cov_1.016760,contigs.fasta_bin_42I
NODE_41132_length_234_cov_1.016760,contigs.fasta_bin_53F
NODE_41133_length_234_cov_1.016760,contigs.fasta_bin_45D
NODE_41134_length_234_cov_1.016760,contigs.fasta_bin_46I
NODE_41137_length_234_cov_1.005587,contigs.fasta_bin_60E
NODE_41138_length_234_cov_1.005587,contigs.fasta_bin_53F
NODE_41139_length_234_cov_1.005587,contigs.fasta_bin_55C
NODE_41140_length_234_cov_1.005587,contigs.fasta_bin_62K
NODE_41141_length_234_cov_1.000000,contigs.fasta_bin_45D
NODE_41144_length_234_cov_0.994413,contigs.fasta_bin_62K
NODE_41145_length_234_cov_0.994413,contigs.fasta_bin_53F
NODE_41146_length_234_cov_0.994413,contigs.fasta_bin_42I
NODE_41147_length_234_cov_0.988827,contigs.fasta_bin_42I
NODE_41148_length_234_cov_0.988827,contigs.fasta_bin_40I
NODE_41151_length_234_cov_0.977654,contigs.fasta_bin_38J
NODE_41153_length_234_cov_0.977654,contigs.fasta_bin_43C
NODE_41154_length_234_cov_0.972067,contigs.fasta_bin_55C
NODE_41155_length_234_cov_0.972067,contigs.fasta_bin_46I
NODE_41156_length_234_cov_0.972067,contigs.fasta_bin_40I
NODE_41157_length_234_cov_0.972067,contigs.fasta_bin_38J
NODE_41158_length_234_cov_0.966480,contigs.fasta_bin_43C
NODE_41159_length_234_cov_0.966480,contigs.fasta_bin_42I
NODE_41160_length_234_cov_0.966480,contigs.fasta_bin_1A
NODE_41161_length_234_cov_0.966480,contigs.fasta_bin_42I
NODE_41162_length_234_cov_0.960894,contigs.fasta_bin_42I
NODE_41163_length_234_cov_0.955307,contigs.fasta_bin_64G
NODE_41164_length_234_cov_0.955307,contigs.fasta_bin_45D
NODE_41165_length_234_cov_0.955307,contigs.fasta_bin_40I
NODE_41166_length_234_cov_0.949721,contigs.fasta_bin_42I
NODE_41167_length_234_cov_0.949721,contigs.fasta_bin_62K
NODE_41168_length_234_cov_0.949721,contigs.fasta_bin_38J
NODE_41169_length_234_cov_0.949721,contigs.fasta_bin_60E
NODE_41170_length_234_cov_0.949721,contigs.fasta_bin_64G
NODE_41171_length_234_cov_0.938547,contigs.fasta_bin_59F
NODE_41172_length_234_cov_0.938547,contigs.fasta_bin_57D
NODE_41173_length_234_cov_0.938547,contigs.fasta_bin_45D
NODE_41174_length_234_cov_0.932961,contigs.fasta_bin_60E
NODE_41175_length_234_cov_0.932961,contigs.fasta_bin_63J
NODE_41176_length_234_cov_0.927374,contigs.fasta_bin_53F
NODE_41177_length_234_cov_0.927374,contigs.fasta_bin_62K
NODE_41179_length_234_cov_0.916201,contigs.fasta_bin_63J
NODE_41180_length_234_cov_0.916201,contigs.fasta_bin_60E
NODE_41181_length_234_cov_0.916201,contigs.fasta_bin_64G
NODE_41183_length_234_cov_0.910615,contigs.fasta_bin_20
NODE_41184_length_234_cov_0.910615,contigs.fasta_bin_5D
NODE_41185_length_234_cov_0.905028,contigs.fasta_bin_64G
NODE_41186_length_234_cov_0.905028,contigs.fasta_bin_57D
NODE_41187_length_234_cov_0.905028,contigs.fasta_bin_53F
NODE_41190_length_234_cov_0.899441,contigs.fasta_bin_60E
NODE_41191_length_234_cov_0.888268,contigs.fasta_bin_62K
NODE_41192_length_234_cov_0.888268,contigs.fasta_bin_1A
NODE_41193_length_234_cov_0.888268,contigs.fasta_bin_55C
NODE_41197_length_234_cov_0.877095,contigs.fasta_bin_16D
NODE_41198_length_234_cov_0.871508,contigs.fasta_bin_40I
NODE_41199_length_234_cov_0.865922,contigs.fasta_bin_29C
NODE_41200_length_234_cov_0.860335,contigs.fasta_bin_48F
NODE_41201_length_234_cov_0.860335,contigs.fasta_bin_53F
NODE_41202_length_234_cov_0.854749,contigs.fasta_bin_60E
NODE_41203_length_234_cov_0.854749,contigs.fasta_bin_60E
NODE_41204_length_234_cov_0.849162,contigs.fasta_bin_68O
NODE_41205_length_234_cov_0.849162,contigs.fasta_bin_53F
NODE_41206_length_234_cov_0.849162,contigs.fasta_bin_45D
NODE_41207_length_234_cov_0.843575,contigs.fasta_bin_62K
NODE_41208_length_234_cov_0.815642,contigs.fasta_bin_15D
NODE_41209_length_234_cov_0.810056,contigs.fasta_bin_60E
NODE_41210_length_234_cov_0.798883,contigs.fasta_bin_54J
NODE_41211_length_234_cov_0.787709,contigs.fasta_bin_62K
NODE_41212_length_234_cov_0.782123,contigs.fasta_bin_63J
NODE_41213_length_234_cov_0.770950,contigs.fasta_bin_62K
NODE_41215_length_234_cov_0.743017,contigs.fasta_bin_56Q
NODE_41216_length_234_cov_0.703911,contigs.fasta_bin_45D
NODE_41218_length_233_cov_333.056180,contigs.fasta_bin_26D
NODE_41220_length_233_cov_50.960674,contigs.fasta_bin_16D
NODE_41221_length_233_cov_2.960674,contigs.fasta_bin_60E
NODE_41222_length_233_cov_2.455056,contigs.fasta_bin_1A
NODE_41223_length_233_cov_2.011236,contigs.fasta_bin_54J
NODE_41224_length_233_cov_1.988764,contigs.fasta_bin_20
NODE_41225_length_233_cov_1.977528,contigs.fasta_bin_15D
NODE_41226_length_233_cov_1.870787,contigs.fasta_bin_55C
NODE_41228_length_233_cov_1.792135,contigs.fasta_bin_53F
NODE_41229_length_233_cov_1.786517,contigs.fasta_bin_60E
NODE_41230_length_233_cov_1.719101,contigs.fasta_bin_1A
NODE_41231_length_233_cov_1.707865,contigs.fasta_bin_63J
NODE_41232_length_233_cov_1.640449,contigs.fasta_bin_53F
NODE_41233_length_233_cov_1.634831,contigs.fasta_bin_36L
NODE_41234_length_233_cov_1.634831,contigs.fasta_bin_36L
NODE_41235_length_233_cov_1.573034,contigs.fasta_bin_56Q
NODE_41237_length_233_cov_1.550562,contigs.fasta_bin_33B
NODE_41238_length_233_cov_1.528090,contigs.fasta_bin_43C
NODE_41239_length_233_cov_1.488764,contigs.fasta_bin_5D
NODE_41240_length_233_cov_1.483146,contigs.fasta_bin_36L
NODE_41242_length_233_cov_1.393258,contigs.fasta_bin_1A
NODE_41243_length_233_cov_1.365169,contigs.fasta_bin_55C
NODE_41244_length_233_cov_1.353933,contigs.fasta_bin_42I
NODE_41245_length_233_cov_1.353933,contigs.fasta_bin_24D
NODE_41246_length_233_cov_1.325843,contigs.fasta_bin_63J
NODE_41247_length_233_cov_1.314607,contigs.fasta_bin_59F
NODE_41248_length_233_cov_1.314607,contigs.fasta_bin_55C
NODE_41249_length_233_cov_1.308989,contigs.fasta_bin_62K
NODE_41250_length_233_cov_1.303371,contigs.fasta_bin_55C
NODE_41251_length_233_cov_1.297753,contigs.fasta_bin_60E
NODE_41253_length_233_cov_1.280899,contigs.fasta_bin_54J
NODE_41254_length_233_cov_1.264045,contigs.fasta_bin_43C
NODE_41255_length_233_cov_1.264045,contigs.fasta_bin_42I
NODE_41256_length_233_cov_1.252809,contigs.fasta_bin_54J
NODE_41257_length_233_cov_1.252809,contigs.fasta_bin_1A
NODE_41258_length_233_cov_1.241573,contigs.fasta_bin_16D
NODE_41259_length_233_cov_1.235955,contigs.fasta_bin_60E
NODE_41260_length_233_cov_1.224719,contigs.fasta_bin_68O
NODE_41261_length_233_cov_1.224719,contigs.fasta_bin_16D
NODE_41262_length_233_cov_1.219101,contigs.fasta_bin_46I
NODE_41263_length_233_cov_1.213483,contigs.fasta_bin_55C
NODE_41264_length_233_cov_1.207865,contigs.fasta_bin_63J
NODE_41265_length_233_cov_1.202247,contigs.fasta_bin_62K
NODE_41266_length_233_cov_1.202247,contigs.fasta_bin_62K
NODE_41267_length_233_cov_1.202247,contigs.fasta_bin_16D
NODE_41268_length_233_cov_1.196629,contigs.fasta_bin_14B
NODE_41269_length_233_cov_1.196629,contigs.fasta_bin_60E
NODE_41270_length_233_cov_1.196629,contigs.fasta_bin_14B
NODE_41271_length_233_cov_1.185393,contigs.fasta_bin_56Q
NODE_41272_length_233_cov_1.179775,contigs.fasta_bin_56Q
NODE_41273_length_233_cov_1.174157,contigs.fasta_bin_55C
NODE_41274_length_233_cov_1.174157,contigs.fasta_bin_1A
NODE_41275_length_233_cov_1.162921,contigs.fasta_bin_63J
NODE_41276_length_233_cov_1.157303,contigs.fasta_bin_5D
NODE_41277_length_233_cov_1.157303,contigs.fasta_bin_42I
NODE_41278_length_233_cov_1.151685,contigs.fasta_bin_41D
NODE_41279_length_233_cov_1.140449,contigs.fasta_bin_14B
NODE_41281_length_233_cov_1.134831,contigs.fasta_bin_43C
NODE_41282_length_233_cov_1.123596,contigs.fasta_bin_36L
NODE_41283_length_233_cov_1.117978,contigs.fasta_bin_63J
NODE_41284_length_233_cov_1.106742,contigs.fasta_bin_56Q
NODE_41285_length_233_cov_1.095506,contigs.fasta_bin_42I
NODE_41286_length_233_cov_1.095506,contigs.fasta_bin_53F
NODE_41287_length_233_cov_1.089888,contigs.fasta_bin_38J
NODE_41288_length_233_cov_1.089888,contigs.fasta_bin_64G
NODE_41289_length_233_cov_1.084270,contigs.fasta_bin_54J
NODE_41290_length_233_cov_1.078652,contigs.fasta_bin_40I
NODE_41291_length_233_cov_1.078652,contigs.fasta_bin_29C
NODE_41292_length_233_cov_1.073034,contigs.fasta_bin_57D
NODE_41293_length_233_cov_1.073034,contigs.fasta_bin_20
NODE_41294_length_233_cov_1.067416,contigs.fasta_bin_54J
NODE_41295_length_233_cov_1.067416,contigs.fasta_bin_45D
NODE_41296_length_233_cov_1.067416,contigs.fasta_bin_59F
NODE_41298_length_233_cov_1.067416,contigs.fasta_bin_68O
NODE_41299_length_233_cov_1.067416,contigs.fasta_bin_59F
NODE_41301_length_233_cov_1.067416,contigs.fasta_bin_30C
NODE_41302_length_233_cov_1.067416,contigs.fasta_bin_46I
NODE_41303_length_233_cov_1.067416,contigs.fasta_bin_29C
NODE_41304_length_233_cov_1.067416,contigs.fasta_bin_43C
NODE_41305_length_233_cov_1.067416,contigs.fasta_bin_33B
NODE_41306_length_233_cov_1.067416,contigs.fasta_bin_38J
NODE_41307_length_233_cov_1.067416,contigs.fasta_bin_64G
NODE_41308_length_233_cov_1.067416,contigs.fasta_bin_50B
NODE_41309_length_233_cov_1.067416,contigs.fasta_bin_62K
NODE_41310_length_233_cov_1.067416,contigs.fasta_bin_53F
NODE_41311_length_233_cov_1.067416,contigs.fasta_bin_45D
NODE_41312_length_233_cov_1.067416,contigs.fasta_bin_42I
NODE_41314_length_233_cov_1.061798,contigs.fasta_bin_1A
NODE_41315_length_233_cov_1.061798,contigs.fasta_bin_54J
NODE_41317_length_233_cov_1.061798,contigs.fasta_bin_56Q
NODE_41318_length_233_cov_1.061798,contigs.fasta_bin_40I
NODE_41319_length_233_cov_1.061798,contigs.fasta_bin_5D
NODE_41320_length_233_cov_1.061798,contigs.fasta_bin_14B
NODE_41321_length_233_cov_1.061798,contigs.fasta_bin_5D
NODE_41322_length_233_cov_1.061798,contigs.fasta_bin_42I
NODE_41323_length_233_cov_1.061798,contigs.fasta_bin_63J
NODE_41324_length_233_cov_1.056180,contigs.fasta_bin_42I
NODE_41325_length_233_cov_1.056180,contigs.fasta_bin_53F
NODE_41326_length_233_cov_1.056180,contigs.fasta_bin_16D
NODE_41327_length_233_cov_1.039326,contigs.fasta_bin_5D
NODE_41328_length_233_cov_1.039326,contigs.fasta_bin_20
NODE_41330_length_233_cov_1.033708,contigs.fasta_bin_18E
NODE_41331_length_233_cov_1.033708,contigs.fasta_bin_57D
NODE_41332_length_233_cov_1.033708,contigs.fasta_bin_59F
NODE_41333_length_233_cov_1.028090,contigs.fasta_bin_63J
NODE_41334_length_233_cov_1.028090,contigs.fasta_bin_36L
NODE_41335_length_233_cov_1.028090,contigs.fasta_bin_5D
NODE_41336_length_233_cov_1.016854,contigs.fasta_bin_55C
NODE_41337_length_233_cov_1.016854,contigs.fasta_bin_68O
NODE_41338_length_233_cov_1.016854,contigs.fasta_bin_47U
NODE_41339_length_233_cov_1.011236,contigs.fasta_bin_63J
NODE_41340_length_233_cov_1.011236,contigs.fasta_bin_54J
NODE_41341_length_233_cov_1.011236,contigs.fasta_bin_62K
NODE_41342_length_233_cov_1.011236,contigs.fasta_bin_59F
NODE_41343_length_233_cov_1.005618,contigs.fasta_bin_60E
NODE_41344_length_233_cov_1.005618,contigs.fasta_bin_40I
NODE_41345_length_233_cov_1.000000,contigs.fasta_bin_57D
NODE_41348_length_233_cov_1.000000,contigs.fasta_bin_42I
NODE_41349_length_233_cov_1.000000,contigs.fasta_bin_42I
NODE_41350_length_233_cov_1.000000,contigs.fasta_bin_1A
NODE_41351_length_233_cov_1.000000,contigs.fasta_bin_60E
NODE_41352_length_233_cov_0.994382,contigs.fasta_bin_62K
NODE_41353_length_233_cov_0.988764,contigs.fasta_bin_40I
NODE_41354_length_233_cov_0.983146,contigs.fasta_bin_64G
NODE_41355_length_233_cov_0.983146,contigs.fasta_bin_54J
NODE_41357_length_233_cov_0.977528,contigs.fasta_bin_64G
NODE_41358_length_233_cov_0.971910,contigs.fasta_bin_54J
NODE_41360_length_233_cov_0.971910,contigs.fasta_bin_38J
NODE_41361_length_233_cov_0.971910,contigs.fasta_bin_50B
NODE_41362_length_233_cov_0.971910,contigs.fasta_bin_45D
NODE_41363_length_233_cov_0.971910,contigs.fasta_bin_53F
NODE_41364_length_233_cov_0.966292,contigs.fasta_bin_1A
NODE_41365_length_233_cov_0.966292,contigs.fasta_bin_57D
NODE_41367_length_233_cov_0.955056,contigs.fasta_bin_54J
NODE_41368_length_233_cov_0.955056,contigs.fasta_bin_54J
NODE_41369_length_233_cov_0.943820,contigs.fasta_bin_63J
NODE_41370_length_233_cov_0.943820,contigs.fasta_bin_40I
NODE_41371_length_233_cov_0.938202,contigs.fasta_bin_53F
NODE_41372_length_233_cov_0.932584,contigs.fasta_bin_55C
NODE_41373_length_233_cov_0.932584,contigs.fasta_bin_68O
NODE_41375_length_233_cov_0.932584,contigs.fasta_bin_63J
NODE_41377_length_233_cov_0.926966,contigs.fasta_bin_56Q
NODE_41379_length_233_cov_0.921348,contigs.fasta_bin_62K
NODE_41381_length_233_cov_0.921348,contigs.fasta_bin_62K
NODE_41382_length_233_cov_0.915730,contigs.fasta_bin_45D
NODE_41383_length_233_cov_0.915730,contigs.fasta_bin_45D
NODE_41385_length_233_cov_0.904494,contigs.fasta_bin_56Q
NODE_41386_length_233_cov_0.904494,contigs.fasta_bin_68O
NODE_41387_length_233_cov_0.904494,contigs.fasta_bin_62K
NODE_41388_length_233_cov_0.898876,contigs.fasta_bin_42I
NODE_41389_length_233_cov_0.898876,contigs.fasta_bin_60E
NODE_41390_length_233_cov_0.898876,contigs.fasta_bin_38J
NODE_41391_length_233_cov_0.893258,contigs.fasta_bin_59F
NODE_41393_length_233_cov_0.893258,contigs.fasta_bin_40I
NODE_41394_length_233_cov_0.893258,contigs.fasta_bin_29C
NODE_41395_length_233_cov_0.893258,contigs.fasta_bin_1A
NODE_41397_length_233_cov_0.887640,contigs.fasta_bin_24D
NODE_41398_length_233_cov_0.882022,contigs.fasta_bin_62K
NODE_41402_length_233_cov_0.876404,contigs.fasta_bin_28B
NODE_41403_length_233_cov_0.876404,contigs.fasta_bin_55C
NODE_41404_length_233_cov_0.865169,contigs.fasta_bin_60E
NODE_41405_length_233_cov_0.865169,contigs.fasta_bin_53F
NODE_41406_length_233_cov_0.865169,contigs.fasta_bin_46I
NODE_41408_length_233_cov_0.859551,contigs.fasta_bin_42I
NODE_41409_length_233_cov_0.848315,contigs.fasta_bin_64G
NODE_41410_length_233_cov_0.837079,contigs.fasta_bin_54J
NODE_41411_length_233_cov_0.837079,contigs.fasta_bin_47U
NODE_41412_length_233_cov_0.837079,contigs.fasta_bin_54J
NODE_41413_length_233_cov_0.831461,contigs.fasta_bin_54J
NODE_41414_length_233_cov_0.831461,contigs.fasta_bin_20
NODE_41415_length_233_cov_0.831461,contigs.fasta_bin_16D
NODE_41418_length_233_cov_0.808989,contigs.fasta_bin_14B
NODE_41419_length_233_cov_0.786517,contigs.fasta_bin_64G
NODE_41420_length_233_cov_0.775281,contigs.fasta_bin_54J
NODE_41421_length_233_cov_0.775281,contigs.fasta_bin_46I
NODE_41422_length_233_cov_0.769663,contigs.fasta_bin_40I
NODE_41424_length_233_cov_0.752809,contigs.fasta_bin_48F
NODE_41425_length_233_cov_0.735955,contigs.fasta_bin_40I
NODE_41426_length_232_cov_309.954802,contigs.fasta_bin_21A
NODE_41427_length_232_cov_309.677966,contigs.fasta_bin_26D
NODE_41428_length_232_cov_291.186441,contigs.fasta_bin_26D
NODE_41432_length_232_cov_2.830508,contigs.fasta_bin_63J
NODE_41433_length_232_cov_2.327684,contigs.fasta_bin_47U
NODE_41434_length_232_cov_2.107345,contigs.fasta_bin_41D
NODE_41435_length_232_cov_2.073446,contigs.fasta_bin_1A
NODE_41436_length_232_cov_2.073446,contigs.fasta_bin_43C
NODE_41437_length_232_cov_2.011299,contigs.fasta_bin_5D
NODE_41438_length_232_cov_1.954802,contigs.fasta_bin_55C
NODE_41439_length_232_cov_1.858757,contigs.fasta_bin_5D
NODE_41440_length_232_cov_1.853107,contigs.fasta_bin_24D
NODE_41441_length_232_cov_1.830508,contigs.fasta_bin_38J
NODE_41442_length_232_cov_1.694915,contigs.fasta_bin_56Q
NODE_41443_length_232_cov_1.677966,contigs.fasta_bin_63J
NODE_41445_length_232_cov_1.536723,contigs.fasta_bin_1A
NODE_41446_length_232_cov_1.525424,contigs.fasta_bin_62K
NODE_41447_length_232_cov_1.519774,contigs.fasta_bin_36L
NODE_41448_length_232_cov_1.519774,contigs.fasta_bin_40I
NODE_41449_length_232_cov_1.502825,contigs.fasta_bin_43C
NODE_41450_length_232_cov_1.463277,contigs.fasta_bin_64G
NODE_41452_length_232_cov_1.451977,contigs.fasta_bin_5D
NODE_41453_length_232_cov_1.429379,contigs.fasta_bin_40I
NODE_41454_length_232_cov_1.395480,contigs.fasta_bin_59F
NODE_41455_length_232_cov_1.384181,contigs.fasta_bin_64G
NODE_41456_length_232_cov_1.384181,contigs.fasta_bin_59F
NODE_41459_length_232_cov_1.361582,contigs.fasta_bin_5D
NODE_41461_length_232_cov_1.327684,contigs.fasta_bin_46I
NODE_41462_length_232_cov_1.322034,contigs.fasta_bin_1A
NODE_41463_length_232_cov_1.316384,contigs.fasta_bin_9E
NODE_41464_length_232_cov_1.299435,contigs.fasta_bin_24D
NODE_41465_length_232_cov_1.299435,contigs.fasta_bin_5D
NODE_41466_length_232_cov_1.282486,contigs.fasta_bin_18E
NODE_41467_length_232_cov_1.271186,contigs.fasta_bin_5D
NODE_41469_length_232_cov_1.254237,contigs.fasta_bin_57D
NODE_41470_length_232_cov_1.254237,contigs.fasta_bin_46I
NODE_41471_length_232_cov_1.237288,contigs.fasta_bin_63J
NODE_41472_length_232_cov_1.231638,contigs.fasta_bin_5D
NODE_41473_length_232_cov_1.225989,contigs.fasta_bin_1A
NODE_41474_length_232_cov_1.214689,contigs.fasta_bin_29C
NODE_41475_length_232_cov_1.214689,contigs.fasta_bin_63J
NODE_41477_length_232_cov_1.209040,contigs.fasta_bin_54J
NODE_41479_length_232_cov_1.197740,contigs.fasta_bin_46I
NODE_41480_length_232_cov_1.192090,contigs.fasta_bin_1A
NODE_41481_length_232_cov_1.192090,contigs.fasta_bin_42I
NODE_41482_length_232_cov_1.186441,contigs.fasta_bin_36L
NODE_41483_length_232_cov_1.186441,contigs.fasta_bin_64G
NODE_41484_length_232_cov_1.180791,contigs.fasta_bin_60E
NODE_41485_length_232_cov_1.175141,contigs.fasta_bin_1A
NODE_41486_length_232_cov_1.158192,contigs.fasta_bin_5D
NODE_41488_length_232_cov_1.146893,contigs.fasta_bin_57D
NODE_41489_length_232_cov_1.146893,contigs.fasta_bin_60E
NODE_41490_length_232_cov_1.141243,contigs.fasta_bin_20
NODE_41491_length_232_cov_1.141243,contigs.fasta_bin_40I
NODE_41492_length_232_cov_1.135593,contigs.fasta_bin_21A
NODE_41495_length_232_cov_1.124294,contigs.fasta_bin_54J
NODE_41497_length_232_cov_1.112994,contigs.fasta_bin_14B
NODE_41498_length_232_cov_1.107345,contigs.fasta_bin_68O
NODE_41499_length_232_cov_1.096045,contigs.fasta_bin_62K
NODE_41502_length_232_cov_1.073446,contigs.fasta_bin_55C
NODE_41503_length_232_cov_1.073446,contigs.fasta_bin_38J
NODE_41505_length_232_cov_1.073446,contigs.fasta_bin_60E
NODE_41506_length_232_cov_1.073446,contigs.fasta_bin_48F
NODE_41507_length_232_cov_1.073446,contigs.fasta_bin_24D
NODE_41508_length_232_cov_1.073446,contigs.fasta_bin_9E
NODE_41510_length_232_cov_1.073446,contigs.fasta_bin_54J
NODE_41511_length_232_cov_1.073446,contigs.fasta_bin_24D
NODE_41512_length_232_cov_1.073446,contigs.fasta_bin_42I
NODE_41514_length_232_cov_1.067797,contigs.fasta_bin_50B
NODE_41515_length_232_cov_1.067797,contigs.fasta_bin_63J
NODE_41516_length_232_cov_1.067797,contigs.fasta_bin_64G
NODE_41517_length_232_cov_1.067797,contigs.fasta_bin_1A
NODE_41518_length_232_cov_1.067797,contigs.fasta_bin_63J
NODE_41519_length_232_cov_1.067797,contigs.fasta_bin_63J
NODE_41521_length_232_cov_1.056497,contigs.fasta_bin_1A
NODE_41523_length_232_cov_1.045198,contigs.fasta_bin_45D
NODE_41524_length_232_cov_1.045198,contigs.fasta_bin_40I
NODE_41525_length_232_cov_1.045198,contigs.fasta_bin_1A
NODE_41527_length_232_cov_1.045198,contigs.fasta_bin_14B
NODE_41528_length_232_cov_1.045198,contigs.fasta_bin_38J
NODE_41529_length_232_cov_1.039548,contigs.fasta_bin_40I
NODE_41530_length_232_cov_1.039548,contigs.fasta_bin_57D
NODE_41531_length_232_cov_1.039548,contigs.fasta_bin_5D
NODE_41532_length_232_cov_1.033898,contigs.fasta_bin_42I
NODE_41533_length_232_cov_1.033898,contigs.fasta_bin_64G
NODE_41534_length_232_cov_1.028249,contigs.fasta_bin_63J
NODE_41536_length_232_cov_1.028249,contigs.fasta_bin_60E
NODE_41537_length_232_cov_1.022599,contigs.fasta_bin_42I
NODE_41538_length_232_cov_1.022599,contigs.fasta_bin_63J
NODE_41539_length_232_cov_1.016949,contigs.fasta_bin_60E
NODE_41540_length_232_cov_1.016949,contigs.fasta_bin_30C
NODE_41541_length_232_cov_1.016949,contigs.fasta_bin_1A
NODE_41543_length_232_cov_1.016949,contigs.fasta_bin_45D
NODE_41544_length_232_cov_1.011299,contigs.fasta_bin_45D
NODE_41546_length_232_cov_1.011299,contigs.fasta_bin_64G
NODE_41547_length_232_cov_1.011299,contigs.fasta_bin_62K
NODE_41548_length_232_cov_1.011299,contigs.fasta_bin_62K
NODE_41550_length_232_cov_1.005650,contigs.fasta_bin_68O
NODE_41552_length_232_cov_1.000000,contigs.fasta_bin_40I
NODE_41554_length_232_cov_0.994350,contigs.fasta_bin_13A
NODE_41555_length_232_cov_0.994350,contigs.fasta_bin_57D
NODE_41557_length_232_cov_0.983051,contigs.fasta_bin_24D
NODE_41558_length_232_cov_0.983051,contigs.fasta_bin_68O
NODE_41559_length_232_cov_0.983051,contigs.fasta_bin_15D
NODE_41560_length_232_cov_0.983051,contigs.fasta_bin_16D
NODE_41561_length_232_cov_0.977401,contigs.fasta_bin_53F
